age,city,job_title,seniority_level,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,salary_norm,job_category,z_score,modif_z_score
,munich,devops,medior,"english,russian",101-1000,,110126.63824442425,2023,de,15,java,"python,azure,kubernetes,terraform,docker",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.360547837104243,DevOps Engineer,0.8643323683603534,1.821150000000003
,dusseldorf,qa engineer,medior,english,101-1000,,63700.702513931676,2023,de,4,javascript / typescript,,full/part-time employee,2,,,,"information services, it, software development, or other technology",it,1.3654149253838268,QA/Test Engineers,-0.7229198229087108,1.079200000000001
,munich,software engineer,senior,english,1000+,,248324.77251193704,2023,de,10,c / c++,,full/part-time employee,9,,,,"information services, it, software development, or other technology",it,5.322803946411528,Software Engineer,3.5259844923685395,6.295333333333341
,berlin,tech lead / team lead,executive,"english,russian",101-1000,,151154.2093550921,2023,de,18,java,"python,aws,kubernetes,terraform,docker,sql",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,3.2399676195548435,Team leaders,0.2877117098298316,1.0117500000000004
,munich,software engineer,senior,english,1000+,,215934.58479298872,2023,de,10,kotlin,"kotlin,java / scala,javascript / typescript,sql",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,4.628525170792633,Software Engineer,2.7225878953278335,4.946333333333339
,berlin,software engineer,senior,english,101-1000,,93931.5443849501,2023,de,5,javascript / typescript,react,full/part-time employee,2,,,,other,it,2.0134084492947957,Software Engineer,-0.30353928685882575,0.13490000000000016
,munich,software engineer,senior,"english,german,russian",51-100,,113365.65701631908,2023,de,15,c / c++,"python,nodejs",full/part-time employee,7,,,,"information services, it, software development, or other technology",it,2.4299757146661323,Software Engineer,0.17849867136559738,0.6745
,munich,devops,senior,english,1000+,,137118.46134354785,2023,de,14,python,"python,javascript / typescript,kubernetes,terraform,docker,aws",full/part-time employee,6,,,,"information services, it, software development, or other technology",it,2.9391134834533226,DevOps Engineer,0.7676561758621159,1.663766666666669
,munich,software engineer,senior,english,1000+,,110126.63824442425,2023,de,15,c / c++,,full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.360547837104243,Software Engineer,0.0981590116615273,0.5396000000000006
,munich,other,medior,english,101-1000,,71258.41298168628,2023,de,13,python,,full/part-time employee,1,hardware engineer,,,"manufacturing, transportation, or supply chain",it,1.5274133063615691,"""Other""",-0.46452993130676995,0.6070500000000001
,berlin,other,other,"english,russian",up to 10,,118764.02163614379,2023,de,14,python,aws,founder,9,,,,other,it,2.5456888439359484,"""Other""",-0.29450857289027255,0.10211960635881916
,berlin,other,medior,"english,russian",101-1000,,87453.50684116043,2023,de,10,other,"python,kubernetes,terraform,aws,docker",full/part-time employee,3,site reliability engineer,,aws,financial services,it,1.8745526941710164,"""Other""",0.08916269355453112,0.4047000000000005
,berlin,software engineer,executive,english,101-1000,,113365.65701631908,2023,de,10,kotlin,"java / scala,aws,ruby,docker,terraform",full/part-time employee,7,,,,financial services,it,2.4299757146661323,Software Engineer,-0.348813393314456,0.1686250000000005
,munich,tech lead / team lead,executive,"english,german,russian",1000+,,145755.8447352674,2023,de,16,go,"python, react,docker",full/part-time employee,16,,,,"information services, it, software development, or other technology",it,3.1242544902850278,Team leaders,0.19677955223779062,0.8431250000000006
,berlin,software engineer,executive,english,1000+,,161950.93859474154,2023,de,15,javascript / typescript," react,nodejs,aws,google cloud,azure,kubernetes,docker",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,3.471393878094475,Software Engineer,0.46957602501391343,1.349
,berlin,software engineer,senior,english,1000+,,280714.96023088536,2023,de,7,ruby,java / scala,full/part-time employee,4,,,,financial services,it,6.017082722030424,Software Engineer,4.329381089409247,7.6443333333333445
,berlin,data scientist,senior,english,1000+,,85294.16099323054,2023,de,7,python,"python,docker,aws",full/part-time employee,5,,,,financial services,it,1.82826744246309,Data Scientist/ ML Engineer,-0.5177783794030144,0.4946333333333346
,berlin,c-level (cto / ceo / ...),executive,"english,german,russian",11-50,,107967.29239649436,2023,de,20,php,"python,javascript / typescript, react,sql,go,aws",full/part-time employee,8,,,,other,it,2.3142625853963166,Leaders,-0.4397455509064969,0.3372500000000003
,berlin,engineering manager,executive,"english,russian",1000+,,113365.65701631908,2023,de,16,javascript / typescript," react,angular,aws,terraform,docker",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.4299757146661323,Other managers,-0.348813393314456,0.1686250000000005
,hamburg,software engineer,senior,"german,english",101-1000,,89612.85268909032,2023,de,15,kotlin,"java / scala,javascript / typescript,aws,docker",full/part-time employee,10,,,,"information services, it, software development, or other technology",it,1.9208379458789429,Software Engineer,-0.4106588331309201,0.31476666666666736
,berlin,bi developer / data engineer,senior,"english,russian,other",1000+,,127401.40502786335,2023,de,11,python,"sql,aws,terraform,docker",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,2.7308298507676536,Data Analyst,0.5266371967499035,1.2590666666666677
,frankfurt,data scientist,medior,german,1000+,,89612.85268909032,2023,de,3,python,"python,r,sql",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,1.9208379458789429,Data Scientist/ ML Engineer,0.16298837686937143,0.5396000000000009
,berlin,backend developer,senior,"english,russian",1000+,,91772.1985370202,2023,de,20,go,"docker,aws",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,1.967123197586869,Back End,-0.3570990599948732,0.2248333333333342
,munich,product manager,senior,"english,german",51-100,,75577.10467754606,2023,de,7,java,,full/part-time employee,3,,,,financial services,it,1.6199838097774217,Project managers,-0.758797358515226,0.8993333333333345
,berlin,backend developer,senior,english,101-1000,,86373.83391719549,2023,de,10,php,"go,sql,docker",full/part-time employee,2,,,,healthcare,it,1.8514100683170533,Back End,-0.4909984928349907,0.4496666666666675
,berlin,software engineer,medior,english,101-1000,,68019.39420979146,2023,de,6,python,"docker,kubernetes,sql",full/part-time employee,0,,,,retail and consumer services,it,1.4579854287996796,Software Engineer,-0.5752684562790302,0.8094000000000003
,other,tech lead / team lead,executive,"english,german,russian",51-100,,302308.4187101842,2023,de,10,python,,full/part-time employee,10,,,,"information services, it, software development, or other technology",it,6.479935239109687,Team leaders,2.8338121224069805,5.733250000000002
,berlin,product manager,senior,english,101-1000,,116604.6757882139,2023,de,18,other,"python,javascript / typescript,angular, react,nodejs,sql,go,aws,google cloud,azure,terraform,kubernetes,docker,other",full/part-time employee,12,,,,"information services, it, software development, or other technology",it,2.4994035922280218,Project managers,0.258838331069668,0.8094000000000001
,munich,frontend developer,senior,english,101-1000,,102568.92777666965,2023,de,9,javascript / typescript," react,nodejs,python,javascript / typescript",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,2.198549456126501,Front End,-0.08930019431463763,0.2248333333333333
,munich,devops,medior,english,101-1000,,75577.10467754606,2023,de,3,python,"c / c++,docker,terraform,kubernetes,other",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.6199838097774217,DevOps Engineer,-0.3168785646770897,0.33725
,munich,software engineer,senior,english,1000+,,183544.3970740404,2023,de,22,go,"python,sql",full/part-time employee,1,,,,advertising services,it,3.934246395173738,Software Engineer,1.919191298287127,3.597333333333337
,munich,backend developer,senior,russian,up to 10,,76116.94113952853,2023,de,18,python,"ruby,php,javascript / typescript,docker,aws",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,1.6315551227044034,Back End,-0.7454074152312141,0.876850000000001
,berlin,frontend developer,senior,english,up to 10,,78816.12344944089,2023,de,5,javascript / typescript,"javascript / typescript, react,nodejs,java / scala",full/part-time employee,2,,,,legal services,it,1.6894116873393112,Front End,-0.6784576988111554,0.7644333333333344
,berlin,software engineer,medior,english,101-1000,,70178.74005772134,2023,de,17,c# / .net,"azure,sql",full/part-time employee,2,,,,"information services, it, software development, or other technology",it,1.504270680507606,Software Engineer,-0.5014427729641899,0.6745
,munich,software engineer,senior,"english,german",1000+,,80975.46929737077,2023,de,14,c# / .net,"angular,javascript / typescript,sql",full/part-time employee,14,,,,retail and consumer services,it,1.7356969390472374,Software Engineer,-0.6248979256751085,0.6745000000000012
,munich,software engineer,executive,english,1000+,,108831.03073566633,2023,de,25,c / c++,python,full/part-time employee,1,,,,"manufacturing, transportation, or supply chain",it,2.3327766860794874,Software Engineer,-0.42519640569177014,0.3102699999999999
,munich,software engineer,senior,"english,german",101-1000,,102568.92777666965,2023,de,16,java,"java / scala,terraform,docker,other,aws",full/part-time employee,9,,,,"information services, it, software development, or other technology",it,2.198549456126501,Software Engineer,-0.08930019431463763,0.2248333333333333
,berlin,engineering manager,executive,english,101-1000,,107967.29239649436,2023,de,20,sql,"python,sql,r",full/part-time employee,4,,,,other,it,2.3142625853963166,Other managers,-0.4397455509064969,0.3372500000000003
,berlin,software engineer,senior,"english,german,russian",101-1000,,93607.64250776061,2023,de,17,c / c++,"python,sql,docker",full/part-time employee,9,,,,"manufacturing, transportation, or supply chain",it,2.0064656615386065,Software Engineer,-0.3115732528292331,0.14839000000000063
,bonn,software engineer,medior,german,11-50,,64780.37543789662,2023,de,5,php,"sql,javascript / typescript",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,1.3885575512377901,Software Engineer,-0.6860069812512906,1.0117500000000006
,munich,frontend developer,medior,english,101-1000,,86373.83391719549,2023,de,5,javascript / typescript," react,javascript / typescript",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,1.8514100683170533,Front End,0.05224985189711114,0.3372500000000006
,cologne,engineering manager,executive,english,1000+,,377885.5233877303,2023,de,12,python,sql,full/part-time employee,12,,,,"information services, it, software development, or other technology",it,8.09991904888711,Other managers,4.106862328695557,8.094000000000003
,munich,qa engineer,senior,"english,russian",1000+,,72338.08590565123,2023,de,9,java,,full/part-time employee,5,,,,financial services,it,1.5505559322155322,QA/Test Engineers,-0.8391370182192966,1.034233333333335
,heidelberg,frontend developer,junior,"english,german",101-1000,,75577.10467754606,2023,de,0,javascript / typescript," react,nodejs,sql",full/part-time employee,0,,,,healthcare,it,1.6199838097774217,Front End,0.6702497703266639,0.5395999999999999
,berlin,software engineer,senior,english,1000+,,91772.1985370202,2023,de,20,python,"sql,go,terraform,docker",full/part-time employee,2,,,,other,it,1.967123197586869,Software Engineer,-0.3570990599948732,0.2248333333333342
,dresden,qa engineer,senior,english,1000+,,73417.75882961617,2023,de,7,java,other,full/part-time employee,1,,,,other,it,1.5736985580694953,QA/Test Engineers,-0.8123571316512731,0.9892666666666682
,nuremberg,devops,executive,"german,english",1000+,,132799.76964768808,2023,de,10,bash,"python,java / scala,c / c++,c# / .net core,angular,javascript / typescript,.net,sql,go,aws,azure,google cloud,kubernetes,terraform,docker,other",full/part-time employee,6,,,,"manufacturing, transportation, or supply chain",it,2.8465429800374697,DevOps Engineer,-0.021457625983107895,0.43842500000000034
,berlin,frontend developer,executive,"english,other,russian",1000+,,194341.12631368986,2023,de,11,javascript / typescript," react,angular",full/part-time employee,10,,,,"information services, it, software development, or other technology",it,4.16567265371337,Front End,1.01516897056616,2.360750000000001
,munich,devops,senior,"english,russian",1000+,,134959.11549561797,2023,de,17,other,other,full/part-time employee,1,,,-,"information services, it, software development, or other technology",it,2.892828231745396,DevOps Engineer,0.7140964027260684,1.5738333333333352
